Time;Command;Communication;Healthcare;Accommodation;Dining;Recreation;Periphery;Maintenance;Waste;Command;Communication;Healthcare;Accommodation;Dining;Recreation;Periphery;Maintenance;Waste;ElecLoadVehicles;H2LoadVehicles;DieselLoadVehicles;CH4LoadVehicles;PV;Wind;Heating_Central;Cooling_Central
25444800;0.2937801519544662;0.21070056967176357;0.47313511565782;0.14269824913092075;0.5508498914721824;0.023757737413052985;0.1267158049658;0.14547664182343667;0.1853767583956455;0.31499999999999995;0.23;0.45;0.15;0.6;0.023000000000000003;0.13799999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;3.1187e-05;0.011218;0.18602000000000002;0.0
25448400;0.32800169646218647;0.2612709648828413;0.41910199814398125;0.15119037921619083;0.4386579777684267;0.019581040026579014;0.15905928271240474;0.13003881877039494;0.16517278231616475;0.32549999999999996;0.25;0.465;0.162;0.48;0.02;0.15;0.13949999999999999;0.17800000000000002;0.0285;2.357865837;7.852;12.149;2.6245e-05;0.009464;0.178906;0.0
25452000;0.35092811622239795;0.2539603150546323;0.4819601867475541;0.11592275550805141;0.43911566301057214;0.023398501083111378;0.13241366963094228;0.15581095526609087;0.18180273435838992;0.3325;0.2375;0.475;0.126;0.42;0.025;0.1425;0.1425;0.18400000000000002;0.0285;2.357865837;7.852;12.149;1.9825e-05;0.008009;0.171191;0.0
25455600;0.3231729403750401;0.22848523062713752;0.466348415440275;0.13655011534028044;0.38820937710966674;0.041513139332423725;0.14476432414774687;0.15259496690314317;0.20855495047337327;0.35;0.225;0.5;0.13799999999999998;0.42;0.04;0.135;0.15;0.196;0.0285;2.357865837;7.852;12.149;1.4459e-05;0.005817999999999999;0.16545400000000002;0.0
25459200;0.2782207299359005;0.2293121778399356;0.38372733397516934;0.12274564172550961;0.5131128252515368;0.054679213541376;0.118465134531983;0.11102313426105491;0.16858244703611486;0.28;0.2125;0.4;0.132;0.48;0.05;0.1275;0.12;0.18;0.0285;2.357865837;7.852;12.149;8.198e-06;0.0046879999999999995;0.16444399999999998;0.0
25462800;0.30559363027522624;0.22136767499699875;0.4318948458679578;0.1722021977018082;0.503338578654939;0.05945614107027877;0.13233004083417324;0.10869283643759575;0.18335058121783418;0.28;0.2075;0.4;0.168;0.54;0.06;0.1245;0.12;0.19;0.0285;2.357865837;7.852;12.149;3.78e-07;0.00366;0.171653;0.0
25466400;0.23348171969131978;0.24305508220344887;0.37575478056648054;0.23412480842455874;0.5760734493685737;0.09235840653893808;0.14407527727729721;0.10811934019804463;0.1910453195172176;0.245;0.2225;0.35;0.24;0.57;0.09;0.1335;0.105;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.0;0.002397;0.185249;0.0
25470000;0.20790979834826384;0.2083238159048067;0.29209433541214447;0.47862532702020566;0.5667734608382142;0.09404487842442498;0.132240134156269;0.09725523133286766;0.19695805525564697;0.21;0.225;0.3;0.48;0.6;0.1;0.135;0.09;0.188;0.0285;2.357865837;7.852;12.149;0.0;0.001103;0.186817;0.0
25473600;0.15192594244892618;0.22045633126068767;0.21292831596353973;0.544633741635748;0.5260577857770052;0.09197280950286282;0.13397551776716332;0.06471422531720666;0.19862246091196112;0.14;0.2275;0.2;0.54;0.48;0.095;0.1365;0.06;0.182;0.0285;2.357865837;7.852;12.149;0.0;0.000457;0.17596299999999998;0.0
25477200;0.10805037165144427;0.2515226223201084;0.14538281511045298;0.5435058907666243;0.23901848059754957;0.07686262801119341;0.13846957518821987;0.04925863120222942;0.15331331038400386;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.00055;0.16797;0.0
25480800;0.07330627931556923;0.22407484182822415;0.09843925637957927;0.2938821151508196;0.06483293487371329;0.04302805875282278;0.14046456622142078;0.02849914233380974;0.14536362388632112;0.07;0.225;0.1;0.3;0.06;0.04;0.135;0.03;0.15;0.0285;2.357865837;7.852;12.149;0.0;0.000953;0.16905099999999998;0.0
25484400;0.07306675339158411;0.20796064654542173;0.09641248456822694;0.12645278557967937;0.05454130463344734;0.02033296452394361;0.1306333303460494;0.028674584662457096;0.0742287978358792;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.000819;0.170435;0.0
25488000;0.06405183196991271;0.19434312110743412;0.09564680164552718;0.06086069087617993;0.06097230679352753;0.009078525734653974;0.11473068428685959;0.029520592182985708;0.037779607920091204;0.07;0.2;0.1;0.06;0.06;0.01;0.12;0.03;0.04;0.0285;2.357865837;7.852;12.149;0.0;0.00063;0.168207;0.0
25491600;0.06372786044414959;0.19269388666902812;0.10967224599174105;0.04951216763223961;0.05450564908976898;0.00494745904137217;0.13055962032041937;0.03295960715749003;0.019045247230192793;0.07;0.2;0.1;0.048;0.06;0.005;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.001248;0.17050200000000001;0.0
25495200;0.07375352941163013;0.19165315509801925;0.1066328770315475;0.0291575889533624;0.05555079349193281;0.007457816371985722;0.10802480670748765;0.030699148712648224;0.019912804580840698;0.07;0.2;0.1;0.03;0.06;0.008;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.002979;0.171006;0.0
25498800;0.06410630611200008;0.20724718214485344;0.09550190961089916;0.023780063442869617;0.05961490576073497;0.0067580171546780645;0.11650743924878616;0.028441010399918684;0.019992804108395042;0.07;0.2;0.1;0.024;0.06;0.007000000000000001;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.005861;0.16928100000000001;0.0
25502400;0.07268579139552485;0.21709956116194318;0.10496485808763882;0.1254963961476319;0.23490518294979457;0.02013800533399704;0.1242952691095632;0.027481893173959465;0.05620241538540705;0.07;0.2;0.1;0.12;0.24;0.022000000000000002;0.12;0.03;0.06;0.0285;2.357865837;7.852;12.149;0.0;0.009179;0.166054;0.0
25506000;0.13038384107461248;0.2434810982245066;0.1835280015722526;0.3327495733760912;0.5554079578717909;0.02861200064050017;0.1466505125353139;0.05988398418661904;0.14476832756204358;0.14;0.225;0.2;0.36;0.57;0.028000000000000004;0.135;0.06;0.16;0.0285;2.357865837;7.852;12.149;0.0;0.012496;0.163632;0.0
25509600;0.21190884854574807;0.23521616195194783;0.2875651904912835;0.5903768516108184;0.6182496028900418;0.0491939318102464;0.14481362346127047;0.09235541597776761;0.17164701663809048;0.21;0.25;0.3;0.54;0.6;0.05;0.15;0.09;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.015222;0.164312;0.0
25513200;0.27210250915793205;0.2554302252095599;0.4382481116118051;0.23690012002894936;0.4606986553929833;0.025285975520894014;0.14230107805147246;0.1106611810089585;0.1972537818241066;0.28;0.2375;0.4;0.24;0.48;0.025;0.1425;0.12;0.196;0.0285;2.357865837;7.852;12.149;0.0;0.01713;0.168274;0.0
25516800;0.30639154889790476;0.203886055069886;0.4283667997377738;0.11018773683055919;0.5112437655388767;0.020217222485297177;0.13267865525466116;0.13599534885634026;0.20008789488966572;0.2975;0.225;0.425;0.12;0.48;0.02;0.135;0.1275;0.188;0.0285;2.357865837;7.852;12.149;1.2686e-05;0.019178;0.169423;0.0
25520400;0.33037129011020466;0.2245289379869945;0.43115743288220526;0.09272782354407755;0.4072029878729182;0.014566937643077149;0.13966105809447268;0.14262987633397894;0.1798042827964077;0.31499999999999995;0.2175;0.45;0.09;0.42;0.015;0.13049999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;4.1484000000000005e-05;0.019954999999999997;0.166824;0.0
25524000;0.3403664228977546;0.22615151226383343;0.4607828028230066;0.1011267715118814;0.48965053754760574;0.018170970343537266;0.1387086920432033;0.1500757042075781;0.19151013667799746;0.35;0.22;0.5;0.096;0.48;0.02;0.132;0.15;0.17600000000000002;0.0285;2.357865837;7.852;12.149;8.263e-05;0.022210999999999998;0.160266;0.0
25527600;0.3008463437621002;0.20450768264824778;0.509117658860514;0.12291242451017059;0.5306778569989814;0.02108002645255098;0.11798303410485982;0.13498142992065698;0.20026390875200384;0.3325;0.2075;0.475;0.132;0.57;0.02;0.1245;0.1425;0.19400000000000003;0.0285;2.357865837;7.852;12.149;8.988500000000001e-05;0.024697;0.15126699999999998;0.0
25531200;0.3289678073984647;0.24257746724327592;0.42699353005524743;0.13854167504253487;0.5542235544941809;0.022837822809707194;0.13808935048323212;0.1381521340264399;0.16852304706926458;0.31499999999999995;0.23;0.45;0.15;0.6;0.023000000000000003;0.13799999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;9.1557e-05;0.025044;0.142595;0.0
25534800;0.29413379738408346;0.2318965086740663;0.44979453394112406;0.1678129810084695;0.45694695893488535;0.019021547869095542;0.14114815822171936;0.12867783264525598;0.18749595181416973;0.32549999999999996;0.25;0.465;0.162;0.48;0.02;0.15;0.13949999999999999;0.17800000000000002;0.0285;2.357865837;7.852;12.149;0.000117687;0.023867999999999997;0.134095;0.0
25538400;0.30386117738436275;0.2219157009546601;0.49872753032469547;0.1184673456096053;0.41745213519221863;0.023088471197560634;0.14213022501227385;0.14949977935677575;0.19217096312121254;0.3325;0.2375;0.475;0.126;0.42;0.025;0.1425;0.1425;0.18400000000000002;0.0285;2.357865837;7.852;12.149;0.00010602200000000001;0.018415;0.12545399999999998;0.0
25542000;0.3610916899779063;0.2328395996072726;0.546503927256566;0.13335650842949032;0.4503573853825354;0.04294232586524127;0.14810500642946955;0.14213683356470244;0.17786335047240198;0.35;0.225;0.5;0.13799999999999998;0.42;0.04;0.135;0.15;0.196;0.0285;2.357865837;7.852;12.149;5.3445e-05;0.010645;0.118544;0.0
25545600;0.2759906848637513;0.19904447974370038;0.41881635728223365;0.13471567824380656;0.4598790890921118;0.047496234394892964;0.11815820549580174;0.12890349989913988;0.1936607272630069;0.28;0.2125;0.4;0.132;0.48;0.05;0.1275;0.12;0.18;0.0285;2.357865837;7.852;12.149;1.4317e-05;0.01103;0.115191;0.0
25549200;0.27415905288412495;0.20031698173359747;0.3612979851763472;0.1838793960327089;0.52276566900267;0.061637450793984305;0.12276379030252427;0.11591805196906062;0.1833296132231785;0.28;0.2075;0.4;0.168;0.54;0.06;0.1245;0.12;0.19;0.0285;2.357865837;7.852;12.149;7.33e-07;0.030371;0.117562;0.0
25552800;0.2393654669277361;0.20305787961821065;0.34001022680473325;0.22319092571614163;0.6197105286657074;0.0980173623530402;0.146604614705834;0.10288196021510233;0.18638008076706514;0.245;0.2225;0.35;0.24;0.57;0.09;0.1335;0.105;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.0;0.040339;0.124058;0.0
25556400;0.20174925364924476;0.23628017704211257;0.3033926612871875;0.48882486738561065;0.6431221593408207;0.10291426606205797;0.1361892204581052;0.08515215990031562;0.17847609607125378;0.21;0.225;0.3;0.48;0.6;0.1;0.135;0.09;0.188;0.0285;2.357865837;7.852;12.149;0.0;0.037613;0.12235;0.0
25560000;0.15018879064763954;0.22823794908167483;0.1844600393877616;0.5147548194625964;0.4906580835436592;0.10201396880766836;0.12387496940715849;0.05568670554007072;0.19093420261024469;0.14;0.2275;0.2;0.54;0.48;0.095;0.1365;0.06;0.182;0.0285;2.357865837;7.852;12.149;0.0;0.037675;0.112724;0.0
25563600;0.11463477004999978;0.24024647146075595;0.14400716918004897;0.5609040214988285;0.22481018554957846;0.0857443185920812;0.1406413639488317;0.04487119298574048;0.16028503513497433;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.036909;0.105286;0.0
25567200;0.06811443236896692;0.21712167133835977;0.10171935396604372;0.30817161309531804;0.06500853435034952;0.03734074090256477;0.14830934019449787;0.030925920196026083;0.15898095018302494;0.07;0.225;0.1;0.3;0.06;0.04;0.135;0.03;0.15;0.0285;2.357865837;7.852;12.149;0.0;0.036543;0.103722;0.0
25570800;0.07057059626313011;0.2315050475570576;0.10180556001545105;0.11907998069680803;0.058310925659135836;0.02157187278680851;0.13223828223998274;0.032012008749653646;0.07406954578661208;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.037942000000000004;0.102412;0.0
25574400;0.07019070236773083;0.2093159637718007;0.10578368760078845;0.06544166308251963;0.05912603304853367;0.00928603526076248;0.12496805063426863;0.02709410908431127;0.0420834233671345;0.07;0.2;0.1;0.06;0.06;0.01;0.12;0.03;0.04;0.0285;2.357865837;7.852;12.149;0.0;0.032091999999999996;0.09905;0.0
25578000;0.06590612222330366;0.18244981251803857;0.10187579298548385;0.04741815385724041;0.06519105079406999;0.005000005924118531;0.11178632265571128;0.02994031653412807;0.021242992059567863;0.07;0.2;0.1;0.048;0.06;0.005;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.022142;0.098471;0.0
25581600;0.07154880966240836;0.18011900684664425;0.10610514539487603;0.02966156872525229;0.06268810486396181;0.008295570653545675;0.11871690930449963;0.03166068859766947;0.020328507443866578;0.07;0.2;0.1;0.03;0.06;0.008;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.018911;0.096958;0.0
25585200;0.07597039602951126;0.21652009145477955;0.0919198284201015;0.022175955854193394;0.05745225907892757;0.006726883331085789;0.11047575794221723;0.032113851508025926;0.018534161966211108;0.07;0.2;0.1;0.024;0.06;0.007000000000000001;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.025122;0.094337;0.0
25588800;0.06831396645986361;0.21814824730184842;0.10207266431509493;0.12996542469588748;0.2456394148645989;0.023316015893028837;0.12053743083166031;0.027940766457290152;0.05919566281657244;0.07;0.2;0.1;0.12;0.24;0.022000000000000002;0.12;0.03;0.06;0.0285;2.357865837;7.852;12.149;0.0;0.031446;0.091082;0.0
25592400;0.15292954505217357;0.2031958288670081;0.19487027890791236;0.347459589549251;0.5551456703993491;0.026737155302034812;0.1356732598737616;0.06217089777005836;0.1748182313569356;0.14;0.225;0.2;0.36;0.57;0.028000000000000004;0.135;0.06;0.16;0.0285;2.357865837;7.852;12.149;0.0;0.027665;0.088487;0.0
25596000;0.19243999138922072;0.272253089747195;0.28182765668246573;0.5220345477646829;0.5910909453154268;0.05213965890786721;0.1452129017227453;0.08124716540977715;0.19225978537772112;0.21;0.25;0.3;0.54;0.6;0.05;0.15;0.09;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.029122;0.087768;0.0
25599600;0.2697802186286518;0.21745481831835053;0.43575770238217487;0.22694265457884766;0.45385645703919175;0.025076240540299128;0.14226630415369235;0.12117514790625679;0.19818164495386037;0.28;0.2375;0.4;0.24;0.48;0.025;0.1425;0.12;0.196;0.0285;2.357865837;7.852;12.149;0.0;0.029661999999999997;0.088982;0.0
25603200;0.2989304665555069;0.22283735332280802;0.42587252813296095;0.12399162597431782;0.4537207316839278;0.018937223124013157;0.1397355989754813;0.12093961240046011;0.17660436630675147;0.2975;0.225;0.425;0.12;0.48;0.02;0.135;0.1275;0.188;0.0285;2.357865837;7.852;12.149;1.0997e-05;0.028966000000000002;0.088916;0.0
25606800;0.2972779744130345;0.22182439250862512;0.47985846876568083;0.08830096618075262;0.4388277753990799;0.014783354549817294;0.12302775265493074;0.13848068640016148;0.1692852274886614;0.31499999999999995;0.2175;0.45;0.09;0.42;0.015;0.13049999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;3.7237e-05;0.024858;0.087144;0.0
25610400;0.3362225409075446;0.23184539406894275;0.5140451603873368;0.09442706298740391;0.44354987860842215;0.021419226140107467;0.1434830147039437;0.13740799943706355;0.16564190894991154;0.35;0.22;0.5;0.096;0.48;0.02;0.132;0.15;0.17600000000000002;0.0285;2.357865837;7.852;12.149;5.8533000000000004e-05;0.033453000000000004;0.083598;0.0
25614000;0.3603536353486168;0.2051110540305746;0.4476616570100594;0.12301876657249011;0.5506111798274178;0.01823025305244973;0.1322986948766429;0.14209712904084312;0.2084642212738072;0.3325;0.2075;0.475;0.132;0.57;0.02;0.1245;0.1425;0.19400000000000003;0.0285;2.357865837;7.852;12.149;8.3903e-05;0.040312;0.079075;0.0
25617600;0.2938894348246054;0.2122761082712762;0.48280910123131116;0.14528980011233233;0.5626366325446891;0.02181325230040888;0.1323599724246811;0.12791657106608503;0.18179854356835512;0.31499999999999995;0.23;0.45;0.15;0.6;0.023000000000000003;0.13799999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;0.00010955700000000001;0.046334;0.075001;0.0
25621200;0.294325761686062;0.2746269074352594;0.47472162562275466;0.15111987978369673;0.44560893652034095;0.021433904085610075;0.15622626791892272;0.1276052341055237;0.17845045904921844;0.32549999999999996;0.25;0.465;0.162;0.48;0.02;0.15;0.13949999999999999;0.17800000000000002;0.0285;2.357865837;7.852;12.149;0.000119944;0.053204999999999995;0.071274;0.0
25624800;0.36300220438767716;0.25708275435874545;0.4561641278668983;0.12247745560859144;0.3805898822815537;0.02747825167953828;0.14503041164664235;0.14879357601943885;0.16678051437521682;0.3325;0.2375;0.475;0.126;0.42;0.025;0.1425;0.1425;0.18400000000000002;0.0285;2.357865837;7.852;12.149;9.831699999999999e-05;0.063417;0.067693;0.0
25628400;0.35323865122875125;0.23043941985140062;0.5193218016012555;0.13698752979382106;0.4064786496120694;0.03698861170879596;0.13099512228207616;0.15765374549730546;0.1950270514404948;0.35;0.225;0.5;0.13799999999999998;0.42;0.04;0.135;0.15;0.196;0.0285;2.357865837;7.852;12.149;2.0039000000000002e-05;0.067216;0.065217;0.0
25632000;0.27705426019258256;0.20537082276081137;0.43610611340357236;0.13224566092393283;0.4450243922352343;0.053459932016340944;0.11555026252761193;0.10866228650408524;0.162728224746814;0.28;0.2125;0.4;0.132;0.48;0.05;0.1275;0.12;0.18;0.0285;2.357865837;7.852;12.149;5.887e-06;0.071164;0.064866;0.0
25635600;0.2783355817861044;0.22171939004480326;0.4394815244732459;0.1667861214859597;0.5669608368756479;0.055383978293488276;0.12411554866838953;0.11335437578041008;0.20571549785961948;0.28;0.2075;0.4;0.168;0.54;0.06;0.1245;0.12;0.19;0.0285;2.357865837;7.852;12.149;6.39e-07;0.076781;0.067996;0.0
25639200;0.2218404312262242;0.2095717411362215;0.33082815234443563;0.2307079445569743;0.5695995776156118;0.08391702589237032;0.1295167776790216;0.11263845490951843;0.20822679357503163;0.245;0.2225;0.35;0.24;0.57;0.09;0.1335;0.105;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.0;0.07059;0.073917;0.0
25642800;0.19025457581832725;0.24131143277589598;0.315303106492356;0.5162695347141117;0.6041356810023424;0.10871418990538471;0.1307170156952869;0.09323020680784883;0.1806968084062204;0.21;0.225;0.3;0.48;0.6;0.1;0.135;0.09;0.188;0.0285;2.357865837;7.852;12.149;0.0;0.07012399999999999;0.075282;0.0
25646400;0.12776663655559425;0.2059653699262068;0.19282462493971764;0.5424432192254123;0.4957250203307611;0.09705393411658658;0.12677879484400356;0.05834869930120699;0.1814757670813385;0.14;0.2275;0.2;0.54;0.48;0.095;0.1365;0.06;0.182;0.0285;2.357865837;7.852;12.149;0.0;0.07772799999999999;0.071767;0.0
25650000;0.11118664950194464;0.22945977669964004;0.14680400552360007;0.553345605145287;0.2562459042760485;0.08588145047197779;0.12786647880546811;0.04846766078215715;0.15949188289853233;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.083663;0.06945699999999999;0.0
25653600;0.07307565243280903;0.20769109931722463;0.09590920842240788;0.2796125861708479;0.05808073795642016;0.036871708301616166;0.13978726418431325;0.028964280345790665;0.14466428461533082;0.07;0.225;0.1;0.3;0.06;0.04;0.135;0.03;0.15;0.0285;2.357865837;7.852;12.149;0.0;0.07876000000000001;0.070964;0.0
25657200;0.06698811232541398;0.21565204914014885;0.09939921764886595;0.11832609282313539;0.06342463156435053;0.01843666760607423;0.13661740250392257;0.03126773535066208;0.07808118439470568;0.07;0.2125;0.1;0.12;0.06;0.02;0.1275;0.03;0.08;0.0285;2.357865837;7.852;12.149;0.0;0.07033199999999999;0.072693;0.0
25660800;0.07664876745721137;0.20941103999978217;0.09136793314306756;0.06116107728740344;0.06469125735080068;0.01024152480525507;0.10856502893057413;0.03225486770437481;0.043004129675104315;0.07;0.2;0.1;0.06;0.06;0.01;0.12;0.03;0.04;0.0285;2.357865837;7.852;12.149;0.0;0.061227;0.072927;0.0
25664400;0.07549583273950955;0.1913476102003908;0.10713279935290224;0.05231950758538386;0.06574162226199443;0.004998924278908611;0.12460514838415213;0.029624146810264276;0.02035102589212523;0.07;0.2;0.1;0.048;0.06;0.005;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.052433999999999995;0.075147;0.0
25668000;0.07603952591919834;0.20072455076004925;0.09391519553541576;0.028078036464759943;0.06366138593686778;0.008280350266838007;0.11730233809149938;0.027902405452489173;0.021175406749904604;0.07;0.2;0.1;0.03;0.06;0.008;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.044857;0.07659300000000001;0.0
25671600;0.06340136835632493;0.2188756254965217;0.10062723402127716;0.022292171292233123;0.056675397859115885;0.0063639614200725995;0.13139858942694732;0.031715419083044816;0.0191650617096607;0.07;0.2;0.1;0.024;0.06;0.007000000000000001;0.12;0.03;0.02;0.0285;2.357865837;7.852;12.149;0.0;0.044893999999999996;0.076996;0.0
25675200;0.07114693297262402;0.21557078695750895;0.09737323320649705;0.11838701908534292;0.23702488564966406;0.022981846365147062;0.13036095269632875;0.03243436800991318;0.057903862914486764;0.07;0.2;0.1;0.12;0.24;0.022000000000000002;0.12;0.03;0.06;0.0285;2.357865837;7.852;12.149;0.0;0.047140999999999995;0.07661499999999999;0.0
25678800;0.1437273142219499;0.2102952918017444;0.1931332465035285;0.3276985375242103;0.586803841602136;0.030085883730013797;0.13207129616539973;0.05536740234721262;0.159777138277271;0.14;0.225;0.2;0.36;0.57;0.028000000000000004;0.135;0.06;0.16;0.0285;2.357865837;7.852;12.149;0.0;0.045063000000000006;0.076469;0.0
25682400;0.2145438465098696;0.2594825748554724;0.3214013034854705;0.5008101817998031;0.6004256309777825;0.04659082634787807;0.143479059447885;0.0961473153558764;0.18770002242752273;0.21;0.25;0.3;0.54;0.6;0.05;0.15;0.09;0.19;0.0285;2.357865837;7.852;12.149;0.0;0.045249000000000004;0.077625;0.0
25686000;0.2838180728021645;0.2578738548279641;0.4247996488834612;0.2632924389124982;0.43868699710204145;0.027449000866810312;0.15191216143769687;0.1257921784488179;0.19960158558799077;0.28;0.2375;0.4;0.24;0.48;0.025;0.1425;0.12;0.196;0.0285;2.357865837;7.852;12.149;0.0;0.044899;0.080176;0.0
25689600;0.2927658315238296;0.24500310294849634;0.46203922411324044;0.10888733297895874;0.46172153507578323;0.01876559641071952;0.12773069842585694;0.13996786893961924;0.18499948297189162;0.2975;0.225;0.425;0.12;0.48;0.02;0.135;0.1275;0.188;0.0285;2.357865837;7.852;12.149;2.0608e-05;0.043082;0.081181;0.0
25693200;0.29502713003176995;0.21618475469416298;0.406609823382299;0.08265599444998592;0.4111908779864242;0.0157848265843238;0.1340668250249822;0.12221014335028416;0.20220568864119037;0.31499999999999995;0.2175;0.45;0.09;0.42;0.015;0.13049999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;4.385e-05;0.04709000000000001;0.08011700000000001;0.0
25696800;0.31902699738098234;0.2191049478164755;0.5223644823372824;0.09244432072997429;0.5079681305114091;0.019404286038116413;0.1306953011997111;0.15552984860163357;0.1892419071018831;0.35;0.22;0.5;0.096;0.48;0.02;0.132;0.15;0.17600000000000002;0.0285;2.357865837;7.852;12.149;3.6599e-05;0.05418;0.076833;0.0
25700400;0.3647820468038853;0.22100809986878014;0.5188240547720276;0.13462161184301402;0.5644681621831988;0.01874239753330121;0.13639599719223436;0.1375084668146891;0.1823528830609419;0.3325;0.2075;0.475;0.132;0.57;0.02;0.1245;0.1425;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.000109288;0.062971;0.07204600000000001;0.0
25704000;0.2958586276120808;0.2315195302775056;0.48300797429448605;0.13632333412409273;0.5716844918697883;0.0249477718334086;0.1381583858438068;0.13347986667452524;0.17804326359895137;0.31499999999999995;0.23;0.45;0.15;0.6;0.023000000000000003;0.13799999999999998;0.135;0.18600000000000003;0.0285;2.357865837;7.852;12.149;0.000139147;0.067413;0.067091;0.0
25707600;0.34032861822710353;0.2373258533574378;0.43023276977342334;0.14637402788624523;0.4788581678004973;0.019135409599493548;0.13760947262467005;0.13717310740413724;0.1945904090894209;0.32549999999999996;0.25;0.465;0.162;0.48;0.02;0.15;0.13949999999999999;0.17800000000000002;0.0285;2.357865837;7.852;12.149;0.00013035599999999998;0.06736400000000001;0.061902;0.0
25711200;0.3389576080252867;0.23787148421770815;0.44683105515155863;0.13394718177814582;0.3938983758500844;0.02530920862809546;0.13600308540134554;0.14769683969376385;0.1689175854766553;0.3325;0.2375;0.475;0.126;0.42;0.025;0.1425;0.1425;0.18400000000000002;0.0285;2.357865837;7.852;12.149;9.1999e-05;0.06522;0.056365000000000005;0.0
25714800;0.384247932164568;0.2092531979434386;0.4873902639008836;0.14404093876301768;0.4530069421440337;0.04302131986564827;0.1223524214776758;0.1649010764863915;0.18042028197238325;0.35;0.225;0.5;0.13799999999999998;0.42;0.04;0.135;0.15;0.196;0.0285;2.357865837;7.852;12.149;7.0406e-05;0.065395;0.051389000000000004;0.0
25718400;0.2617965246496212;0.2082863040146487;0.37035427295249024;0.12148179215386695;0.4606212947832383;0.045937893418085386;0.12079658832221836;0.12990176343300297;0.17851116354528695;0.28;0.2125;0.4;0.132;0.48;0.05;0.1275;0.12;0.18;0.0285;2.357865837;7.852;12.149;3.3584e-05;0.06607299999999999;0.047733;0.0
25722000;0.26835454869444014;0.22144719509556596;0.3927319247018572;0.17908753419021617;0.4921309469714427;0.05765418442432955;0.12231053831791062;0.11630221608146286;0.19502106203721145;0.28;0.2075;0.4;0.168;0.54;0.06;0.1245;0.12;0.19;0.0285;2.357865837;7.852;12.149;1.3429999999999999e-06;0.07462;0.046091;0.0
25725600;0.2431147169139084;0.22556113035978398;0.3507369615721659;0.25646993882497715;0.5389521253331345;0.08552963228845453;0.1445533520102675;0.09648248675528366;0.19986400011918368;0.245;0.2225;0.35;0.24;0.57;0.09;0.1335;0.105;0.19400000000000003;0.0285;2.357865837;7.852;12.149;0.0;0.082793;0.045488999999999995;0.0
25729200;0.22977883241598707;0.2385763039946536;0.3248549887734073;0.4906016245675163;0.5484592084718632;0.09619493606514201;0.12438348214086896;0.08761680239547459;0.17815060972995514;0.21;0.225;0.3;0.48;0.6;0.1;0.135;0.09;0.188;0.0285;2.357865837;7.852;12.149;0.0;0.083228;0.041405000000000004;0.0
25732800;0.15183077732980096;0.23158046428122173;0.21950158446648949;0.5257049778355206;0.48054553052681664;0.09263228707079815;0.1358931294500294;0.06164121240200722;0.1714980766404283;0.14;0.2275;0.2;0.54;0.48;0.095;0.1365;0.06;0.182;0.0285;2.357865837;7.852;12.149;0.0;0.07972499999999999;0.034661000000000004;0.0
25736400;0.10408317057658778;0.21181282931282586;0.14729006865723795;0.5298186195219099;0.22846897907539696;0.09045679414110093;0.13877618239652215;0.044045285557142246;0.17486447929089816;0.105;0.2325;0.15;0.54;0.24;0.085;0.13949999999999999;0.045;0.17;0.0285;2.357865837;7.852;12.149;0.0;0.08753799999999999;0.028864;0.0
